game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
11,5,2,77 46,openspiel-mcts,cpp-alphabeta-d6,-1,52
12,6,2,46 9,cpp-alphabeta-d6,openspiel-mcts,1,45
13,6,2,46 9,openspiel-mcts,cpp-alphabeta-d6,-1,50
14,7,2,16 64,cpp-alphabeta-d6,openspiel-mcts,1,49
15,7,2,16 64,openspiel-mcts,cpp-alphabeta-d6,-1,42
16,8,2,8 72,cpp-alphabeta-d6,openspiel-mcts,1,51
17,8,2,8 72,openspiel-mcts,cpp-alphabeta-d6,-1,48
18,9,2,60 57,cpp-alphabeta-d6,openspiel-mcts,1,51
19,9,2,60 57,openspiel-mcts,cpp-alphabeta-d6,-1,54
0,0,2,14 53,cpp-alphabeta-d6,utttai-128,-1,50
1,0,2,14 53,utttai-128,cpp-alphabeta-d6,1,37
2,1,2,44 78,cpp-alphabeta-d6,utttai-128,-1,42
3,1,2,44 78,utttai-128,cpp-alphabeta-d6,1,47
4,2,2,61 70,cpp-alphabeta-d6,utttai-128,-1,46
5,2,2,61 70,utttai-128,cpp-alphabeta-d6,1,37
6,3,2,52 67,cpp-alphabeta-d6,utttai-128,-1,50
7,3,2,52 67,utttai-128,cpp-alphabeta-d6,1,39
8,4,2,46 9,cpp-alphabeta-d6,utttai-128,-1,46
9,4,2,46 9,utttai-128,cpp-alphabeta-d6,1,39
10,5,2,19 15,cpp-alphabeta-d6,utttai-128,-1,48
11,5,2,19 15,utttai-128,cpp-alphabeta-d6,1,41
12,6,2,44 80,cpp-alphabeta-d6,utttai-128,-1,54
13,6,2,44 80,utttai-128,cpp-alphabeta-d6,1,51
14,7,2,1 16,cpp-alphabeta-d6,utttai-128,-1,46
15,7,2,1 16,utttai-128,cpp-alphabeta-d6,1,47
16,8,2,4 42,cpp-alphabeta-d6,utttai-128,-1,46
17,8,2,4 42,utttai-128,cpp-alphabeta-d6,1,41
18,9,2,9 6,cpp-alphabeta-d6,utttai-128,-1,48
19,9,2,9 6,utttai-128,cpp-alphabeta-d6,1,45
0,0,2,73 17,cpp-alphabeta-d4,tactical,-1,56
1,0,2,73 17,tactical,cpp-alphabeta-d4,-1,58
2,1,2,64 17,cpp-alphabeta-d4,tactical,1,63
3,1,2,64 17,tactical,cpp-alphabeta-d4,-1,60
4,2,2,8 74,cpp-alphabeta-d4,tactical,1,51
5,2,2,8 74,tactical,cpp-alphabeta-d4,-1,62
6,3,2,76 40,cpp-alphabeta-d4,tactical,1,49
7,3,2,76 40,tactical,cpp-alphabeta-d4,0,54
8,4,2,35 78,cpp-alphabeta-d4,tactical,1,55
9,4,2,35 78,tactical,cpp-alphabeta-d4,-1,46
10,5,2,69 56,cpp-alphabeta-d4,tactical,-1,52
11,5,2,69 56,tactical,cpp-alphabeta-d4,-1,50
12,6,2,58 40,cpp-alphabeta-d4,tactical,-1,68
13,6,2,58 40,tactical,cpp-alphabeta-d4,1,57
14,7,2,43 65,cpp-alphabeta-d4,tactical,0,56
15,7,2,43 65,tactical,cpp-alphabeta-d4,-1,56
16,8,2,5 53,cpp-alphabeta-d4,tactical,1,53
17,8,2,5 53,tactical,cpp-alphabeta-d4,0,65
18,9,2,62 73,cpp-alphabeta-d4,tactical,1,51
19,9,2,62 73,tactical,cpp-alphabeta-d4,-1,56
0,0,2,43 65,cpp-alphabeta-d4,threat-block,1,41
1,0,2,43 65,threat-block,cpp-alphabeta-d4,1,49
2,1,2,51 57,cpp-alphabeta-d4,threat-block,1,39
3,1,2,51 57,threat-block,cpp-alphabeta-d4,-1,36
4,2,2,41 52,cpp-alphabeta-d4,threat-block,1,37
5,2,2,41 52,threat-block,cpp-alphabeta-d4,-1,48
6,3,2,31 44,cpp-alphabeta-d4,threat-block,1,45
7,3,2,31 44,threat-block,cpp-alphabeta-d4,1,51
8,4,2,49 43,cpp-alphabeta-d4,threat-block,0,53
9,4,2,49 43,threat-block,cpp-alphabeta-d4,-1,42
10,5,2,40 44,cpp-alphabeta-d4,threat-block,1,35
11,5,2,40 44,threat-block,cpp-alphabeta-d4,0,40
12,6,2,66 28,cpp-alphabeta-d4,threat-block,1,43
13,6,2,66 28,threat-block,cpp-alphabeta-d4,1,41
14,7,2,60 55,cpp-alphabeta-d4,threat-block,1,41
15,7,2,60 55,threat-block,cpp-alphabeta-d4,0,51
16,8,2,8 79,cpp-alphabeta-d4,threat-block,0,45
17,8,2,8 79,threat-block,cpp-alphabeta-d4,-1,42
18,9,2,3 31,cpp-alphabeta-d4,threat-block,1,39
19,9,2,3 31,threat-block,cpp-alphabeta-d4,-1,44
0,0,2,6 56,cpp-alphabeta-d4,openspiel-mcts,0,63
1,0,2,6 56,openspiel-mcts,cpp-alphabeta-d4,-1,44
2,1,2,61 64,cpp-alphabeta-d4,openspiel-mcts,1,51
3,1,2,61 64,openspiel-mcts,cpp-alphabeta-d4,-1,56
4,2,2,26 76,cpp-alphabeta-d4,openspiel-mcts,0,61
5,2,2,26 76,openspiel-mcts,cpp-alphabeta-d4,0,56
6,3,2,7 63,cpp-alphabeta-d4,openspiel-mcts,-1,42
7,3,2,7 63,openspiel-mcts,cpp-alphabeta-d4,-1,42
8,4,2,54 1,cpp-alphabeta-d4,openspiel-mcts,1,49
9,4,2,54 1,openspiel-mcts,cpp-alphabeta-d4,-1,42
10,5,2,19 16,cpp-alphabeta-d4,openspiel-mcts,1,43
11,5,2,19 16,openspiel-mcts,cpp-alphabeta-d4,-1,48
12,6,2,32 45,cpp-alphabeta-d4,openspiel-mcts,1,49
13,6,2,32 45,openspiel-mcts,cpp-alphabeta-d4,-1,42
14,7,2,46 12,cpp-alphabeta-d4,openspiel-mcts,1,49
15,7,2,46 12,openspiel-mcts,cpp-alphabeta-d4,-1,56
16,8,2,67 40,cpp-alphabeta-d4,openspiel-mcts,1,41
17,8,2,67 40,openspiel-mcts,cpp-alphabeta-d4,0,56
18,9,2,34 67,cpp-alphabeta-d4,openspiel-mcts,1,51
19,9,2,34 67,openspiel-mcts,cpp-alphabeta-d4,-1,50
0,0,2,39 30,cpp-alphabeta-d4,utttai-128,-1,40
1,0,2,39 30,utttai-128,cpp-alphabeta-d4,1,47
2,1,2,16 70,cpp-alphabeta-d4,utttai-128,-1,44
3,1,2,16 70,utttai-128,cpp-alphabeta-d4,1,37
4,2,2,51 62,cpp-alphabeta-d4,utttai-128,-1,46
5,2,2,51 62,utttai-128,cpp-alphabeta-d4,1,45
6,3,2,18 8,cpp-alphabeta-d4,utttai-128,-1,50
7,3,2,18 8,utttai-128,cpp-alphabeta-d4,1,45
8,4,2,19 10,cpp-alphabeta-d4,utttai-128,-1,46
9,4,2,19 10,utttai-128,cpp-alphabeta-d4,1,43
10,5,2,44 76,cpp-alphabeta-d4,utttai-128,-1,48
11,5,2,44 76,utttai-128,cpp-alphabeta-d4,1,41
12,6,2,78 58,cpp-alphabeta-d4,utttai-128,-1,48
13,6,2,78 58,utttai-128,cpp-alphabeta-d4,1,45
14,7,2,27 0,cpp-alphabeta-d4,utttai-128,-1,40
15,7,2,27 0,utttai-128,cpp-alphabeta-d4,1,45
16,8,2,32 46,cpp-alphabeta-d4,utttai-128,-1,44
17,8,2,32 46,utttai-128,cpp-alphabeta-d4,1,47
18,9,2,38 21,cpp-alphabeta-d4,utttai-128,-1,40
19,9,2,38 21,utttai-128,cpp-alphabeta-d4,0,57
0,0,2,41 45,tactical,threat-block,1,43
1,0,2,41 45,threat-block,tactical,0,41
2,1,2,60 54,tactical,threat-block,1,43
3,1,2,60 54,threat-block,tactical,-1,40
4,2,2,5 45,tactical,threat-block,-1,48
5,2,2,5 45,threat-block,tactical,-1,42
6,3,2,28 9,tactical,threat-block,1,49
7,3,2,28 9,threat-block,tactical,0,43
8,4,2,54 1,tactical,threat-block,1,41
9,4,2,54 1,threat-block,tactical,1,49
10,5,2,7 68,tactical,threat-block,0,44
11,5,2,7 68,threat-block,tactical,-1,38
12,6,2,59 45,tactical,threat-block,0,49
13,6,2,59 45,threat-block,tactical,1,49
14,7,2,2 19,tactical,threat-block,1,49
15,7,2,2 19,threat-block,tactical,0,45
16,8,2,49 39,tactical,threat-block,1,43
17,8,2,49 39,threat-block,tactical,0,47
18,9,2,7 66,tactical,threat-block,0,48
19,9,2,7 66,threat-block,tactical,-1,38
0,0,2,41 46,tactical,openspiel-mcts,1,45
1,0,2,41 46,openspiel-mcts,tactical,1,47
2,1,2,30 27,tactical,openspiel-mcts,1,49
3,1,2,30 27,openspiel-mcts,tactical,-1,58
4,2,2,15 54,tactical,openspiel-mcts,1,53
5,2,2,15 54,openspiel-mcts,tactical,-1,50
6,3,2,48 30,tactical,openspiel-mcts,1,51
7,3,2,48 30,openspiel-mcts,tactical,-1,54
8,4,2,50 53,tactical,openspiel-mcts,1,51
9,4,2,50 53,openspiel-mcts,tactical,-1,44
10,5,2,79 69,tactical,openspiel-mcts,1,41
11,5,2,79 69,openspiel-mcts,tactical,-1,30
12,6,2,44 77,tactical,openspiel-mcts,1,29
13,6,2,44 77,openspiel-mcts,tactical,1,45
14,7,2,4 38,tactical,openspiel-mcts,-1,52
15,7,2,4 38,openspiel-mcts,tactical,0,57
16,8,2,65 25,tactical,openspiel-mcts,0,55
17,8,2,65 25,openspiel-mcts,tactical,0,52
18,9,2,37 14,tactical,openspiel-mcts,-1,50
19,9,2,37 14,openspiel-mcts,tactical,1,59
0,0,2,36 2,tactical,utttai-128,-1,42
1,0,2,36 2,utttai-128,tactical,1,51
2,1,2,66 32,tactical,utttai-128,-1,48
3,1,2,66 32,utttai-128,tactical,1,45
4,2,2,70 66,tactical,utttai-128,-1,42
5,2,2,70 66,utttai-128,tactical,1,43
6,3,2,67 40,tactical,utttai-128,-1,50
7,3,2,67 40,utttai-128,tactical,1,49
8,4,2,20 25,tactical,utttai-128,-1,46
9,4,2,20 25,utttai-128,tactical,1,53
10,5,2,37 11,tactical,utttai-128,-1,52
11,5,2,37 11,utttai-128,tactical,1,37
12,6,2,76 41,tactical,utttai-128,-1,54
13,6,2,76 41,utttai-128,tactical,1,47
14,7,2,73 11,tactical,utttai-128,-1,48
15,7,2,73 11,utttai-128,tactical,1,43
16,8,2,65 24,tactical,utttai-128,-1,48
17,8,2,65 24,utttai-128,tactical,1,43
18,9,2,26 72,tactical,utttai-128,-1,40
19,9,2,26 72,utttai-128,tactical,1,45
0,0,2,21 27,threat-block,openspiel-mcts,0,48
1,0,2,21 27,openspiel-mcts,threat-block,0,50
2,1,2,51 54,threat-block,openspiel-mcts,-1,48
3,1,2,51 54,openspiel-mcts,threat-block,-1,44
4,2,2,46 12,threat-block,openspiel-mcts,-1,40
5,2,2,46 12,openspiel-mcts,threat-block,-1,42
6,3,2,12 30,threat-block,openspiel-mcts,-1,44
7,3,2,12 30,openspiel-mcts,threat-block,-1,42
8,4,2,42 59,threat-block,openspiel-mcts,-1,42
9,4,2,42 59,openspiel-mcts,threat-block,1,43
10,5,2,55 13,threat-block,openspiel-mcts,-1,40
11,5,2,55 13,openspiel-mcts,threat-block,1,43
12,6,2,47 22,threat-block,openspiel-mcts,0,49
13,6,2,47 22,openspiel-mcts,threat-block,1,39
14,7,2,12 30,threat-block,openspiel-mcts,-1,44
15,7,2,12 30,openspiel-mcts,threat-block,-1,44
16,8,2,35 79,threat-block,openspiel-mcts,-1,44
17,8,2,35 79,openspiel-mcts,threat-block,-1,42
18,9,2,55 14,threat-block,openspiel-mcts,-1,46
19,9,2,55 14,openspiel-mcts,threat-block,-1,38
0,0,2,2 24,threat-block,utttai-128,-1,38
1,0,2,2 24,utttai-128,threat-block,1,31
2,1,2,46 13,threat-block,utttai-128,-1,34
3,1,2,46 13,utttai-128,threat-block,1,29
4,2,2,71 75,threat-block,utttai-128,-1,46
5,2,2,71 75,utttai-128,threat-block,1,39
6,3,2,7 70,threat-block,utttai-128,-1,32
7,3,2,7 70,utttai-128,threat-block,1,39
8,4,2,78 56,threat-block,utttai-128,-1,32
9,4,2,78 56,utttai-128,threat-block,1,33
10,5,2,46 12,threat-block,utttai-128,-1,48
11,5,2,46 12,utttai-128,threat-block,1,35
12,6,2,71 76,threat-block,utttai-128,-1,34
13,6,2,71 76,utttai-128,threat-block,1,45
14,7,2,29 19,threat-block,utttai-128,-1,38
15,7,2,29 19,utttai-128,threat-block,1,31
16,8,2,47 24,threat-block,utttai-128,-1,32
17,8,2,47 24,utttai-128,threat-block,1,37
18,9,2,29 25,threat-block,utttai-128,-1,40
