game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
9,4,2,54 1,threat-block,cpp-alphabeta-d6,-1,36
10,5,2,7 68,cpp-alphabeta-d6,threat-block,1,47
11,5,2,7 68,threat-block,cpp-alphabeta-d6,-1,42
12,6,2,59 45,cpp-alphabeta-d6,threat-block,1,49
13,6,2,59 45,threat-block,cpp-alphabeta-d6,-1,40
14,7,2,2 19,cpp-alphabeta-d6,threat-block,1,37
15,7,2,2 19,threat-block,cpp-alphabeta-d6,-1,40
16,8,2,49 39,cpp-alphabeta-d6,threat-block,1,47
17,8,2,49 39,threat-block,cpp-alphabeta-d6,-1,44
18,9,2,7 66,cpp-alphabeta-d6,threat-block,1,49
19,9,2,7 66,threat-block,cpp-alphabeta-d6,-1,50
0,0,2,41 46,cpp-alphabeta-d6,openspiel-mcts-100,0,55
1,0,2,41 46,openspiel-mcts-100,cpp-alphabeta-d6,-1,56
2,1,2,30 27,cpp-alphabeta-d6,openspiel-mcts-100,1,31
3,1,2,30 27,openspiel-mcts-100,cpp-alphabeta-d6,-1,40
4,2,2,15 54,cpp-alphabeta-d6,openspiel-mcts-100,1,43
5,2,2,15 54,openspiel-mcts-100,cpp-alphabeta-d6,-1,54
6,3,2,48 30,cpp-alphabeta-d6,openspiel-mcts-100,-1,46
7,3,2,48 30,openspiel-mcts-100,cpp-alphabeta-d6,-1,52
8,4,2,50 53,cpp-alphabeta-d6,openspiel-mcts-100,1,53
9,4,2,50 53,openspiel-mcts-100,cpp-alphabeta-d6,-1,48
10,5,2,79 69,cpp-alphabeta-d6,openspiel-mcts-100,1,55
11,5,2,79 69,openspiel-mcts-100,cpp-alphabeta-d6,-1,44
12,6,2,44 77,cpp-alphabeta-d6,openspiel-mcts-100,1,49
13,6,2,44 77,openspiel-mcts-100,cpp-alphabeta-d6,-1,48
14,7,2,4 38,cpp-alphabeta-d6,openspiel-mcts-100,1,53
15,7,2,4 38,openspiel-mcts-100,cpp-alphabeta-d6,0,52
16,8,2,65 25,cpp-alphabeta-d6,openspiel-mcts-100,1,47
17,8,2,65 25,openspiel-mcts-100,cpp-alphabeta-d6,-1,58
18,9,2,37 14,cpp-alphabeta-d6,openspiel-mcts-100,1,53
19,9,2,37 14,openspiel-mcts-100,cpp-alphabeta-d6,-1,48
0,0,2,36 2,cpp-alphabeta-d6,utttai-128,-1,50
1,0,2,36 2,utttai-128,cpp-alphabeta-d6,1,53
2,1,2,66 32,cpp-alphabeta-d6,utttai-128,-1,44
3,1,2,66 32,utttai-128,cpp-alphabeta-d6,1,43
4,2,2,70 66,cpp-alphabeta-d6,utttai-128,-1,42
5,2,2,70 66,utttai-128,cpp-alphabeta-d6,1,43
6,3,2,67 40,cpp-alphabeta-d6,utttai-128,-1,44
7,3,2,67 40,utttai-128,cpp-alphabeta-d6,1,43
8,4,2,20 25,cpp-alphabeta-d6,utttai-128,-1,40
9,4,2,20 25,utttai-128,cpp-alphabeta-d6,1,51
10,5,2,37 11,cpp-alphabeta-d6,utttai-128,-1,56
